CALENDAR_YEAR,LOCATION_ID,RACE_ETHNICITY,ALONE_OR_IN_COMBINATION,CNT
2017,CA-527,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,41
2017,CA-527,"American Indian, Alaska Native, or Indigenous",In_Combination,22
2017,CA-527,Asian or Asian American,Alone,*
2017,CA-527,Asian or Asian American,Alone or In Combination,*
2017,CA-527,Asian or Asian American,In_Combination,*
2017,CA-527,"Black, African American or African",Alone,*
2017,CA-527,"Black, African American or African",Alone or In Combination,11
2017,CA-527,"Black, African American or African",In_Combination,*
2017,CA-527,Hispanic/Latina/e/o,Alone,*
2017,CA-527,Hispanic/Latina/e/o,Alone or In Combination,43
2017,CA-527,Hispanic/Latina/e/o,In_Combination,43
2017,CA-527,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-527,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2017,CA-527,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-527,White,Alone,296
2017,CA-527,White,Alone or In Combination,357
2017,CA-527,White,In_Combination,61
2017,CA-529,"American Indian, Alaska Native, or Indigenous",Alone,*
2017,CA-529,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,15
2017,CA-529,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2017,CA-529,Asian or Asian American,Alone,*
2017,CA-529,Asian or Asian American,Alone or In Combination,*
2017,CA-529,Asian or Asian American,In_Combination,*
2017,CA-529,"Black, African American or African",Alone,*
2017,CA-529,"Black, African American or African",Alone or In Combination,*
2017,CA-529,"Black, African American or African",In_Combination,*
2017,CA-529,Hispanic/Latina/e/o,Alone,*
2017,CA-529,Hispanic/Latina/e/o,Alone or In Combination,11
2017,CA-529,Hispanic/Latina/e/o,In_Combination,11
2017,CA-529,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-529,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2017,CA-529,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-529,White,Alone,24
2017,CA-529,White,Alone or In Combination,34
2017,CA-529,White,In_Combination,*
2017,CA-530,"American Indian, Alaska Native, or Indigenous",Alone,27
2017,CA-530,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,28
2017,CA-530,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2017,CA-530,Asian or Asian American,Alone,*
2017,CA-530,Asian or Asian American,Alone or In Combination,*
2017,CA-530,Asian or Asian American,In_Combination,*
2017,CA-530,"Black, African American or African",Alone,*
2017,CA-530,"Black, African American or African",Alone or In Combination,*
2017,CA-530,"Black, African American or African",In_Combination,*
2017,CA-530,Hispanic/Latina/e/o,Alone,*
2017,CA-530,Hispanic/Latina/e/o,Alone or In Combination,48
2017,CA-530,Hispanic/Latina/e/o,In_Combination,46
2017,CA-530,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-530,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2017,CA-530,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-530,White,Alone,96
2017,CA-530,White,Alone or In Combination,143
2017,CA-530,White,In_Combination,47
2017,CA-531,"American Indian, Alaska Native, or Indigenous",Alone,13
2017,CA-531,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,29
2017,CA-531,"American Indian, Alaska Native, or Indigenous",In_Combination,16
2017,CA-531,Asian or Asian American,Alone,*
2017,CA-531,Asian or Asian American,Alone or In Combination,*
2017,CA-531,Asian or Asian American,In_Combination,*
2017,CA-531,"Black, African American or African",Alone,*
2017,CA-531,"Black, African American or African",Alone or In Combination,11
2017,CA-531,"Black, African American or African",In_Combination,*
2017,CA-531,Hispanic/Latina/e/o,Alone,*
2017,CA-531,Hispanic/Latina/e/o,Alone or In Combination,35
2017,CA-531,Hispanic/Latina/e/o,In_Combination,31
2017,CA-531,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-531,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2017,CA-531,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-531,White,Alone,379
2017,CA-531,White,Alone or In Combination,431
2017,CA-531,White,In_Combination,52
2017,CA-600,"American Indian, Alaska Native, or Indigenous",Alone,346
2017,CA-600,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,1315
2017,CA-600,"American Indian, Alaska Native, or Indigenous",In_Combination,969
2017,CA-600,Asian or Asian American,Alone,587
2017,CA-600,Asian or Asian American,Alone or In Combination,852
2017,CA-600,Asian or Asian American,In_Combination,265
2017,CA-600,"Black, African American or African",Alone,23085
2017,CA-600,"Black, African American or African",Alone or In Combination,24897
2017,CA-600,"Black, African American or African",In_Combination,1812
2017,CA-600,Hispanic/Latina/e/o,Alone,2083
2017,CA-600,Hispanic/Latina/e/o,Alone or In Combination,17878
2017,CA-600,Hispanic/Latina/e/o,In_Combination,15795
2017,CA-600,Native Hawaiian or Pacific Islander,Alone,283
2017,CA-600,Native Hawaiian or Pacific Islander,Alone or In Combination,646
2017,CA-600,Native Hawaiian or Pacific Islander,In_Combination,363
2017,CA-600,White,Alone,9407
2017,CA-600,White,Alone or In Combination,24489
2017,CA-600,White,In_Combination,15082
2017,CA-601,"American Indian, Alaska Native, or Indigenous",Alone,99
2017,CA-601,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,450
2017,CA-601,"American Indian, Alaska Native, or Indigenous",In_Combination,351
2017,CA-601,Asian or Asian American,Alone,167
2017,CA-601,Asian or Asian American,Alone or In Combination,310
2017,CA-601,Asian or Asian American,In_Combination,143
2017,CA-601,"Black, African American or African",Alone,3161
2017,CA-601,"Black, African American or African",Alone or In Combination,3769
2017,CA-601,"Black, African American or African",In_Combination,608
2017,CA-601,Hispanic/Latina/e/o,Alone,98
2017,CA-601,Hispanic/Latina/e/o,Alone or In Combination,3279
2017,CA-601,Hispanic/Latina/e/o,In_Combination,3181
2017,CA-601,Native Hawaiian or Pacific Islander,Alone,128
2017,CA-601,Native Hawaiian or Pacific Islander,Alone or In Combination,322
2017,CA-601,Native Hawaiian or Pacific Islander,In_Combination,194
2017,CA-601,White,Alone,4084
2017,CA-601,White,Alone or In Combination,7285
2017,CA-601,White,In_Combination,3201
2017,CA-602,"American Indian, Alaska Native, or Indigenous",Alone,85
2017,CA-602,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,711
2017,CA-602,"American Indian, Alaska Native, or Indigenous",In_Combination,626
2017,CA-602,Asian or Asian American,Alone,249
2017,CA-602,Asian or Asian American,Alone or In Combination,379
2017,CA-602,Asian or Asian American,In_Combination,130
2017,CA-602,"Black, African American or African",Alone,1236
2017,CA-602,"Black, African American or African",Alone or In Combination,1611
2017,CA-602,"Black, African American or African",In_Combination,375
2017,CA-602,Hispanic/Latina/e/o,Alone,188
2017,CA-602,Hispanic/Latina/e/o,Alone or In Combination,4050
2017,CA-602,Hispanic/Latina/e/o,In_Combination,3862
2017,CA-602,Native Hawaiian or Pacific Islander,Alone,111
2017,CA-602,Native Hawaiian or Pacific Islander,Alone or In Combination,217
2017,CA-602,Native Hawaiian or Pacific Islander,In_Combination,106
2017,CA-602,White,Alone,4051
2017,CA-602,White,Alone or In Combination,7501
2017,CA-602,White,In_Combination,3450
2017,CA-603,"American Indian, Alaska Native, or Indigenous",Alone,35
2017,CA-603,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,144
2017,CA-603,"American Indian, Alaska Native, or Indigenous",In_Combination,109
2017,CA-603,Asian or Asian American,Alone,20
2017,CA-603,Asian or Asian American,Alone or In Combination,39
2017,CA-603,Asian or Asian American,In_Combination,19
2017,CA-603,"Black, African American or African",Alone,216
2017,CA-603,"Black, African American or African",Alone or In Combination,274
2017,CA-603,"Black, African American or African",In_Combination,58
2017,CA-603,Hispanic/Latina/e/o,Alone,73
2017,CA-603,Hispanic/Latina/e/o,Alone or In Combination,1145
2017,CA-603,Hispanic/Latina/e/o,In_Combination,1072
2017,CA-603,Native Hawaiian or Pacific Islander,Alone,14
2017,CA-603,Native Hawaiian or Pacific Islander,Alone or In Combination,36
2017,CA-603,Native Hawaiian or Pacific Islander,In_Combination,22
2017,CA-603,White,Alone,1128
2017,CA-603,White,Alone or In Combination,2204
2017,CA-603,White,In_Combination,1076
2017,CA-604,"American Indian, Alaska Native, or Indigenous",Alone,46
2017,CA-604,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,157
2017,CA-604,"American Indian, Alaska Native, or Indigenous",In_Combination,111
2017,CA-604,Asian or Asian American,Alone,*
2017,CA-604,Asian or Asian American,Alone or In Combination,21
2017,CA-604,Asian or Asian American,In_Combination,13
2017,CA-604,"Black, African American or African",Alone,1361
2017,CA-604,"Black, African American or African",Alone or In Combination,1481
2017,CA-604,"Black, African American or African",In_Combination,120
2017,CA-604,Hispanic/Latina/e/o,Alone,30
2017,CA-604,Hispanic/Latina/e/o,Alone or In Combination,1749
2017,CA-604,Hispanic/Latina/e/o,In_Combination,1719
2017,CA-604,Native Hawaiian or Pacific Islander,Alone,40
2017,CA-604,Native Hawaiian or Pacific Islander,Alone or In Combination,54
2017,CA-604,Native Hawaiian or Pacific Islander,In_Combination,14
2017,CA-604,White,Alone,1628
2017,CA-604,White,Alone or In Combination,3340
2017,CA-604,White,In_Combination,1712
2017,CA-606,"American Indian, Alaska Native, or Indigenous",Alone,12
2017,CA-606,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,35
2017,CA-606,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2017,CA-606,Asian or Asian American,Alone,28
2017,CA-606,Asian or Asian American,Alone or In Combination,39
2017,CA-606,Asian or Asian American,In_Combination,11
2017,CA-606,"Black, African American or African",Alone,681
2017,CA-606,"Black, African American or African",Alone or In Combination,739
2017,CA-606,"Black, African American or African",In_Combination,58
2017,CA-606,Hispanic/Latina/e/o,Alone,18
2017,CA-606,Hispanic/Latina/e/o,Alone or In Combination,329
2017,CA-606,Hispanic/Latina/e/o,In_Combination,311
2017,CA-606,Native Hawaiian or Pacific Islander,Alone,16
2017,CA-606,Native Hawaiian or Pacific Islander,Alone or In Combination,25
2017,CA-606,Native Hawaiian or Pacific Islander,In_Combination,*
2017,CA-606,White,Alone,365
2017,CA-606,White,Alone or In Combination,682
2017,CA-606,White,In_Combination,317
2017,CA-607,"American Indian, Alaska Native, or Indigenous",Alone,*
2017,CA-607,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,30
2017,CA-607,"American Indian, Alaska Native, or Indigenous",In_Combination,23
2017,CA-607,Asian or Asian American,Alone,24
2017,CA-607,Asian or Asian American,Alone or In Combination,32
2017,CA-607,Asian or Asian American,In_Combination,*
2017,CA-607,"Black, African American or African",Alone,440
2017,CA-607,"Black, African American or African",Alone or In Combination,491
2017,CA-607,"Black, African American or African",In_Combination,51
2017,CA-607,Hispanic/Latina/e/o,Alone,32
2017,CA-607,Hispanic/Latina/e/o,Alone or In Combination,433
2017,CA-607,Hispanic/Latina/e/o,In_Combination,401
2017,CA-607,Native Hawaiian or Pacific Islander,Alone,19
2017,CA-607,Native Hawaiian or Pacific Islander,Alone or In Combination,33
2017,CA-607,Native Hawaiian or Pacific Islander,In_Combination,14
2017,CA-607,White,Alone,275
2017,CA-607,White,Alone or In Combination,644
2017,CA-607,White,In_Combination,369
2017,CA-608,"American Indian, Alaska Native, or Indigenous",Alone,65
2017,CA-608,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,221
2017,CA-608,"American Indian, Alaska Native, or Indigenous",In_Combination,156
2017,CA-608,Asian or Asian American,Alone,61
2017,CA-608,Asian or Asian American,Alone or In Combination,89
2017,CA-608,Asian or Asian American,In_Combination,28
2017,CA-608,"Black, African American or African",Alone,1464
2017,CA-608,"Black, African American or African",Alone or In Combination,1665
2017,CA-608,"Black, African American or African",In_Combination,201
2017,CA-608,Hispanic/Latina/e/o,Alone,101
2017,CA-608,Hispanic/Latina/e/o,Alone or In Combination,2431
2017,CA-608,Hispanic/Latina/e/o,In_Combination,2330
2017,CA-608,Native Hawaiian or Pacific Islander,Alone,64
2017,CA-608,Native Hawaiian or Pacific Islander,Alone or In Combination,111
2017,CA-608,Native Hawaiian or Pacific Islander,In_Combination,47
2017,CA-608,White,Alone,2363
2017,CA-608,White,Alone or In Combination,4629
2017,CA-608,White,In_Combination,2266
2017,CA-609,"American Indian, Alaska Native, or Indigenous",Alone,70
2017,CA-609,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,222
2017,CA-609,"American Indian, Alaska Native, or Indigenous",In_Combination,152
2017,CA-609,Asian or Asian American,Alone,41
2017,CA-609,Asian or Asian American,Alone or In Combination,73
2017,CA-609,Asian or Asian American,In_Combination,32
2017,CA-609,"Black, African American or African",Alone,3533
2017,CA-609,"Black, African American or African",Alone or In Combination,3944
2017,CA-609,"Black, African American or African",In_Combination,411
2017,CA-609,Hispanic/Latina/e/o,Alone,66
2017,CA-609,Hispanic/Latina/e/o,Alone or In Combination,2682
2017,CA-609,Hispanic/Latina/e/o,In_Combination,2616
2017,CA-609,Native Hawaiian or Pacific Islander,Alone,41
2017,CA-609,Native Hawaiian or Pacific Islander,Alone or In Combination,97
2017,CA-609,Native Hawaiian or Pacific Islander,In_Combination,56
2017,CA-609,White,Alone,1704
2017,CA-609,White,Alone or In Combination,4137
2017,CA-609,White,In_Combination,2433
2017,CA-611,"American Indian, Alaska Native, or Indigenous",Alone,23
2017,CA-611,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,75
2017,CA-611,"American Indian, Alaska Native, or Indigenous",In_Combination,52
2017,CA-611,Asian or Asian American,Alone,18
2017,CA-611,Asian or Asian American,Alone or In Combination,34
2017,CA-611,Asian or Asian American,In_Combination,16
2017,CA-611,"Black, African American or African",Alone,135
2017,CA-611,"Black, African American or African",Alone or In Combination,208
2017,CA-611,"Black, African American or African",In_Combination,73
2017,CA-611,Hispanic/Latina/e/o,Alone,56
2017,CA-611,Hispanic/Latina/e/o,Alone or In Combination,1157
2017,CA-611,Hispanic/Latina/e/o,In_Combination,1101
2017,CA-611,Native Hawaiian or Pacific Islander,Alone,16
2017,CA-611,Native Hawaiian or Pacific Islander,Alone or In Combination,40
2017,CA-611,Native Hawaiian or Pacific Islander,In_Combination,24
2017,CA-611,White,Alone,765
2017,CA-611,White,Alone or In Combination,1877
2017,CA-611,White,In_Combination,1112
2017,CA-612,"American Indian, Alaska Native, or Indigenous",Alone,*
2017,CA-612,"American Indian, Alaska Native, or Indigenous",Alone or In Combination,18
2017,CA-612,"American Indian, Alaska Native, or Indigenous",In_Combination,*
2017,CA-612,Asian or Asian American,Alone,13
2017,CA-612,Asian or Asian American,Alone or In Combination,14
2017,CA-612,Asian or Asian American,In_Combination,*
2017,CA-612,"Black, African American or African",Alone,91
2017,CA-612,"Black, African American or African",Alone or In Combination,112
2017,CA-612,"Black, African American or African",In_Combination,21
2017,CA-612,Hispanic/Latina/e/o,Alone,*
2017,CA-612,Hispanic/Latina/e/o,Alone or In Combination,187
2017,CA-612,Hispanic/Latina/e/o,In_Combination,186
2017,CA-612,Native Hawaiian or Pacific Islander,Alone,*
2017,CA-612,Native Hawaiian or Pacific Islander,Alone or In Combination,*
2017,CA-612,Native Hawaiian or Pacific Islander,In_Combination,*
